date,code,open,high,low,close,preclose,volume,amount,turn,tradestatus,pctChg
2022-01-04,sz.300750,606.0,607.0,561.0,568.88,588.0,17456845,9975828427.53,0.8563,1,-3.2517
2022-01-05,sz.300750,566.4,566.88,540.0,547.5,568.88,16657881,9167983226.16,0.8171,1,-3.7583
2022-01-06,sz.300750,538.51,547.0,531.79,541.47,547.5,13882602,7480050944.24,0.681,1,-1.1014
2022-01-07,sz.300750,550.0,556.0,528.0,539.9,541.47,13169468,7135966663.6,0.646,1,-0.29
2022-01-10,sz.300750,534.98,549.0,524.24,538.4,539.9,14862906,7964179734.57,0.7291,1,-0.2778
2022-01-11,sz.300750,541.11,549.9,536.41,536.7,538.4,8472277,4582697695.68,0.4156,1,-0.3158
2022-01-12,sz.300750,551.0,569.96,550.9,565.04,536.7,19164163,10752974048.44,0.94,1,5.2804
2022-01-13,sz.300750,571.0,582.0,554.74,565.0,565.04,13899742,7924626260.7,0.6818,1,-0.0071
2022-01-14,sz.300750,557.06,580.8,556.0,577.4,565.0,11612818,6663124572.02,0.5696,1,2.1947
2022-01-17,sz.300750,588.86,608.5,578.8,606.85,577.4,14352844,8591412091.32,0.704,1,5.1005
2022-01-18,sz.300750,606.85,607.77,586.0,586.8,606.85,10701672,6345099027.84,0.5249,1,-3.3039
2022-01-19,sz.300750,589.5,595.0,558.5,569.99,586.8,14487439,8273655033.16,0.7106,1,-2.8647
2022-01-20,sz.300750,566.0,578.0,563.35,569.13,569.99,8065361,4600905692.78,0.3956,1,-0.1509
2022-01-21,sz.300750,563.0,579.6,552.0,569.49,569.13,9917398,5620817937.89,0.4865,1,0.0633
2022-01-24,sz.300750,564.0,592.26,559.01,580.99,569.49,11562129,6686725178.48,0.5671,1,2.0194
2022-01-25,sz.300750,573.21,583.33,565.0,565.6,580.99,7199229,4119696709.72,0.3531,1,-2.6489
2022-01-26,sz.300750,571.8,590.6,566.5,587.5,565.6,11603676,6718821593.41,0.5692,1,3.872
2022-01-27,sz.300750,585.0,594.99,570.0,574.99,587.5,12948188,7546107243.45,0.6351,1,-2.1294
2022-01-28,sz.300750,594.6,604.0,570.44,592.6,574.99,24331734,14395957436.72,1.1935,1,3.0627
2022-02-07,sz.300750,606.0,609.98,574.18,579.44,592.6,14528859,8588397059.17,0.7127,1,-2.2207
2022-02-08,sz.300750,579.44,579.44,521.82,540.86,579.44,20650297,11166726687.48,1.0129,1,-6.6582
2022-02-09,sz.300750,539.0,550.9,527.0,547.2,540.86,11494712,6212329182.12,0.5638,1,1.1722
2022-02-10,sz.300750,551.8,552.0,499.89,518.1,547.2,29233587,14959750643.43,1.434,1,-5.318
2022-02-11,sz.300750,506.0,513.58,489.0,489.99,518.1,23979847,11994983924.84,1.1763,1,-5.4256
2022-02-14,sz.300750,486.0,512.89,485.06,508.0,489.99,19628564,9914026667.42,0.9628,1,3.6756
2022-02-15,sz.300750,519.0,530.33,511.0,527.0,508.0,15150828,7915477348.15,0.7432,1,3.7402
2022-02-16,sz.300750,528.0,542.43,523.99,530.8,527.0,12706794,6783859294.81,0.6233,1,0.7211
2022-02-17,sz.300750,529.98,543.5,525.58,535.0,530.8,10747219,5758516460.83,0.5272,1,0.7913
2022-02-18,sz.300750,530.0,535.0,522.98,527.5,535.0,11384779,5993089911.6,0.5584,1,-1.4019
2022-02-21,sz.300750,526.5,526.5,505.47,510.0,527.5,15630631,8011219920.84,0.7667,1,-3.3175
2022-02-22,sz.300750,506.65,508.0,492.37,504.0,510.0,13632851,6788745089.24,0.6687,1,-1.1765
2022-02-23,sz.300750,506.0,519.05,502.48,519.0,504.0,15433230,7922652049.15,0.757,1,2.9762
