date,code,open,high,low,close,volume,amount,turnover,pct_change
2022-03-10,sh.600377,7.21893459,7.30258389,7.15201515,7.20220473,7588727,65585628.0,0.1996,0.5841
2022-03-11,sh.600377,7.16874501,7.28585403,7.07673078,7.2774891,5388148,46245197.0,0.1417,1.0453
2022-03-14,sh.600377,7.24402938,7.33604361,7.18547487,7.20220473,6326017,54896464.0,0.1664,-1.0345
2022-03-15,sh.600377,7.1938398,7.1938398,6.89270232,6.90106725,11354708,95208122.0,0.2986,-4.1812
2022-03-16,sh.600377,6.99308148,7.05163599,6.78395823,7.04327106,9473819,78421204.0,0.2492,2.0606
2022-03-17,sh.600377,7.03490613,7.09346064,6.9428919,6.95962176,8223900,68986174.0,0.2163,-1.1876
2022-03-18,sh.600377,6.95125683,7.06000092,6.83414781,7.00144641,10848075,90000164.04,0.2853,0.601
2022-03-21,sh.600377,7.01817627,7.04327106,6.95962176,7.00144641,5685458,47591250.46,0.1495,0.0
2022-03-22,sh.600377,7.00144641,7.11855543,6.96798669,7.08509571,7418900,62467817.0,0.1951,1.1947
2022-03-23,sh.600377,7.07673078,7.1101905,7.00144641,7.01817627,9017700,75889846.0,0.2372,-0.9445
2022-03-24,sh.600377,7.00981134,7.06836585,6.9428919,6.97635162,8892827,74368040.1,0.2339,-0.5959
2022-03-25,sh.600377,6.96798669,7.00981134,6.91779711,6.95962176,5239595,43664174.45,0.1378,-0.2398
2022-03-28,sh.600377,6.9428919,7.03490613,6.8592426,7.0265412,11248072,93466236.56,0.2958,0.9615
2022-03-29,sh.600377,7.01817627,7.05163599,6.95125683,7.00981134,6153080,51411217.11,0.1618,-0.2381
2022-03-30,sh.600377,7.00981134,7.04327106,6.99308148,7.01817627,5029778,42172501.27,0.1323,0.1193
2022-03-31,sh.600377,7.01817627,7.08509571,6.99308148,7.03490613,6201417,52222094.43,0.1631,0.2384
2022-04-01,sh.600377,7.0265412,7.15201515,7.00981134,7.13528529,6333780,53738664.3,0.1666,1.4269
2022-04-06,sh.600377,7.1101905,7.20220473,7.10182557,7.1938398,7217626,61788695.39,0.1898,0.8206
2022-04-07,sh.600377,7.20220473,7.22729952,7.11855543,7.11855543,6274500,53773758.0,0.165,-1.0465
2022-04-08,sh.600377,7.14365022,7.17710994,7.06000092,7.16874501,9366599,79663847.46,0.2463,0.7051
2022-04-11,sh.600377,7.16038008,7.16874501,7.01817627,7.03490613,12824733,108892056.57,0.3373,-1.867
2022-04-12,sh.600377,7.06836585,7.20220473,7.01817627,7.20220473,10512310,89580642.4,0.2765,2.3781
2022-04-13,sh.600377,7.16874501,7.20220473,7.1101905,7.1101905,5721942,48890987.16,0.1505,-1.2776
2022-04-14,sh.600377,7.13528529,7.17710994,7.07673078,7.14365022,5117061,43622785.64,0.1346,0.4706
2022-04-15,sh.600377,7.12692036,7.16038008,7.07673078,7.10182557,4145300,35269849.0,0.109,-0.5855
2022-04-18,sh.600377,7.08509571,7.1101905,7.00981134,7.06000092,4219243,35591081.63,0.111,-0.5889
2022-04-19,sh.600377,7.03490613,7.12692036,6.99308148,7.11855543,5974085,50497322.97,0.1571,0.8294
2022-04-20,sh.600377,7.10182557,7.13528529,7.00144641,7.01817627,5028000,42401927.0,0.1322,-1.4101
2022-04-21,sh.600377,7.03490613,7.03490613,6.87597246,6.89270232,8163900,67776251.14,0.2147,-1.7878
2022-04-22,sh.600377,6.88433739,6.98471655,6.84251274,6.96798669,6211122,51259498.16,0.1634,1.0922
2022-04-25,sh.600377,6.91779711,6.9428919,6.80905302,6.81741795,8969325,73548976.41,0.2359,-2.1609
2022-04-26,sh.600377,6.82578288,6.83414781,6.61665963,6.65011935,9009200,72384975.96,0.2369,-2.454
2022-04-27,sh.600377,6.63338949,6.83414781,6.55810512,6.81741795,7668141,61483565.56,0.2017,2.5157
2022-04-28,sh.600377,6.80905302,6.8592426,6.75049851,6.83414781,5211761,42433439.91,0.1371,0.2454
2022-04-29,sh.600377,6.82578288,6.85087767,6.70030893,6.82578288,6731890,54689689.9,0.1771,-0.1224
2022-05-05,sh.600377,6.78395823,6.8592426,6.7755933,6.81741795,6229844,50683415.21,0.1638,-0.1225
2022-05-06,sh.600377,6.7755933,6.7755933,6.65011935,6.65848428,4427490,35447352.5,0.1164,-2.3313
2022-05-09,sh.600377,6.66684921,6.75886344,6.62502456,6.73376865,4081053,32684894.53,0.1073,1.1307
2022-05-10,sh.600377,6.71703879,6.73376865,6.65011935,6.68357907,6059619,48389601.63,0.1594,-0.7453
2022-05-11,sh.600377,6.691944,6.70867386,6.61665963,6.65011935,9567257,76104674.87,0.2516,-0.5006
2022-05-12,sh.600377,6.64175442,6.67521414,6.58319991,6.66684921,6985584,55398138.44,0.1837,0.2516
2022-05-13,sh.600377,6.68357907,6.78395823,6.65848428,6.75886344,8601767,69221673.31,0.2262,1.3802
2022-05-16,sh.600377,6.78395823,6.80068809,6.70030893,6.76722837,4450400,35881844.0,0.117,0.1238
2022-05-17,sh.600377,6.7755933,6.84251274,6.73376865,6.82578288,6554361,53281812.36,0.1724,0.8653
2022-05-18,sh.600377,6.82578288,6.90943218,6.80905302,6.90106725,5419022,44480472.22,0.1425,1.1029
2022-05-19,sh.600377,6.84251274,6.90943218,6.80068809,6.90106725,5711278,46818229.7,0.1502,0.0
2022-05-20,sh.600377,6.90106725,6.95125683,6.84251274,6.86760753,6416500,52840798.96,0.1688,-0.4848
2022-05-23,sh.600377,6.88433739,6.92616204,6.84251274,6.91779711,5637731,46416004.55,0.1483,0.7308
2022-05-24,sh.600377,6.91779711,6.95962176,6.75886344,6.76722837,4819494,39510514.74,0.1268,-2.1765
2022-05-25,sh.600377,6.75886344,6.87597246,6.73376865,6.8592426,6057368,49462805.63,0.1593,1.3597
2022-05-26,sh.600377,6.8592426,6.95962176,6.84251274,6.95125683,6567690,54313732.79,0.1727,1.3415
2022-05-27,sh.600377,6.95125683,6.96798669,6.89270232,6.95125683,5626733,46660524.83,0.148,0.0
2022-05-30,sh.600377,6.95125683,7.03490613,6.93452697,7.00981134,7043936,58912918.0,0.1853,0.8424
2022-05-31,sh.600377,7.00981134,7.08509571,6.95962176,7.06000092,5322275,44856560.0,0.14,0.716
2022-06-01,sh.600377,7.03490613,7.06836585,6.99308148,7.03490613,4692463,39454106.74,0.1234,-0.3555
2022-06-02,sh.600377,7.03490613,7.03490613,6.96798669,7.00144641,4925752,41240142.07,0.1296,-0.4756
2022-06-06,sh.600377,6.99308148,7.01817627,6.78395823,6.80068809,11843762,96760290.61,0.3115,-2.8674
2022-06-07,sh.600377,6.80068809,6.86760753,6.75886344,6.85087767,8155511,66554661.18,0.2145,0.738
2022-06-08,sh.600377,6.87597246,6.91779711,6.81741795,6.90106725,6528811,53543804.62,0.1717,0.7326
2022-06-09,sh.600377,6.88433739,6.92616204,6.85087767,6.88433739,5237964,43138404.44,0.1378,-0.2424
2022-06-10,sh.600377,6.86760753,6.97635162,6.85087767,6.95125683,5866882,48503247.05,0.1543,0.9721
2022-06-13,sh.600377,6.93452697,6.95125683,6.84251274,6.88433739,5600500,46064596.0,0.1473,-0.9627
2022-06-14,sh.600377,6.8592426,6.96798669,6.79232316,6.96798669,5314002,43721781.49,0.1398,1.2151
2022-06-15,sh.600377,6.96798669,7.03490613,6.9428919,6.98471655,5615505,46978667.84,0.1477,0.2401
2022-06-16,sh.600377,6.98471655,7.00981134,6.87597246,6.88433739,5035000,41615319.0,0.1324,-1.4371
2022-06-17,sh.600377,6.87597246,6.9428919,6.86760753,6.91779711,4810774,39786276.5,0.1265,0.486
2022-06-20,sh.600377,6.9428919,7.04327106,6.90943218,7.00981134,5554400,46375554.0,0.1461,1.3301
2022-06-21,sh.600377,7.03490613,7.09346064,6.98471655,7.07673078,6857803,57890378.22,0.1804,0.9547
2022-06-22,sh.600377,7.08509571,7.08509571,6.95962176,6.98471655,4398067,36852108.59,0.1157,-1.3002
2022-06-23,sh.600377,6.98471655,7.01817627,6.91779711,7.00981134,6270885,52196829.67,0.1649,0.3593
2022-06-24,sh.600377,7.00981134,7.03490613,6.95125683,7.00981134,4124769,34497061.21,0.1085,0.0
2022-06-27,sh.600377,7.0265412,7.04327106,6.96798669,7.0265412,4041200,33820118.0,0.1063,0.2387
2022-06-28,sh.600377,7.0265412,7.12692036,6.97635162,7.10182557,5753920,48544192.4,0.1513,1.0714
2022-06-29,sh.600377,7.10182557,7.13528529,7.07673078,7.07673078,3304184,28051491.16,0.0869,-0.3534
2022-06-30,sh.600377,7.11855543,7.18547487,7.06836585,7.16874501,4419377,37610417.64,0.1162,1.3002
2022-07-01,sh.600377,7.15201515,7.16038008,7.04327106,7.1101905,3826677,32491144.05,0.1006,-0.8168
2022-07-04,sh.600377,7.1101905,7.1101905,7.01817627,7.04327106,3896601,32792076.61,0.1025,-0.9412
2022-07-05,sh.600377,7.06000092,7.10182557,7.01817627,7.03490613,3772237,31780752.61,0.0992,-0.1188
2022-07-06,sh.600377,7.0265412,7.05163599,6.95125683,6.97635162,3352958,27976359.91,0.0882,-0.8323
2022-07-07,sh.600377,6.98471655,7.01817627,6.87597246,6.87597246,7695098,63889159.3,0.2024,-1.4388
2022-07-08,sh.600377,6.90106725,6.93452697,6.89270232,6.90943218,2283801,18886526.25,0.0601,0.4866
2022-07-11,sh.600377,6.91779711,6.92616204,6.86760753,6.88433739,2894520,23843030.6,0.0761,-0.3632
2022-07-12,sh.600377,6.90943218,7.11855543,6.90106725,6.9428919,9670791,80854348.79,0.2543,0.8505
2022-07-13,sh.600377,6.96798669,7.1101905,6.9428919,7.04327106,8950000,75337128.0,0.2354,1.4458
2022-07-14,sh.600377,7.0265412,7.0265412,6.88433739,6.90106725,7830500,65053008.78,0.2059,-2.019
2022-07-15,sh.600377,6.92616204,6.93452697,6.75886344,6.76722837,7632275,62161222.75,0.2007,-1.9394
2022-07-18,sh.600377,6.75886344,6.80068809,6.74213358,6.78395823,4672059,37863472.34,0.1229,0.2472
2022-07-19,sh.600377,6.79232316,6.93452697,6.76722837,6.80905302,5098950,41502601.42,0.1341,0.3699
2022-07-20,sh.600377,6.82578288,6.84251274,6.79232316,6.80905302,2179504,17769223.08,0.0573,0.0
2022-07-21,sh.600377,6.82578288,6.82578288,6.75886344,6.76722837,3832604,31050693.36,0.1008,-0.6143
2022-07-22,sh.600377,6.78395823,6.80068809,6.74213358,6.75886344,2897621,23438968.55,0.0762,-0.1236
2022-07-25,sh.600377,6.7755933,6.78395823,6.74213358,6.74213358,2610028,21087176.39,0.0686,-0.2475
2022-07-26,sh.600377,6.75049851,6.80905302,6.74213358,6.80905302,3427413,27783903.78,0.0901,0.9926
2022-07-27,sh.600377,6.80068809,6.80905302,6.75886344,6.78395823,2066888,16768627.26,0.0544,-0.3686
2022-07-28,sh.600377,6.79232316,6.80905302,6.7755933,6.79232316,1745278,14175010.58,0.0459,0.1233
2022-07-29,sh.600377,6.80068809,6.80905302,6.75049851,6.78395823,2665155,21586348.81,0.0701,-0.1232
2022-08-01,sh.600377,6.80068809,6.80068809,6.75049851,6.75049851,3596776,29124113.3,0.0946,-0.4932
2022-08-02,sh.600377,6.74213358,6.75049851,6.65011935,6.70030893,5299709,42363811.97,0.1394,-0.7435
2022-08-03,sh.600377,6.691944,6.72540372,6.64175442,6.64175442,4735076,37764737.12,0.1245,-0.8739
2022-08-04,sh.600377,6.64175442,6.65848428,6.6082947,6.61665963,5443145,43098781.0,0.1432,-0.3778
2022-08-05,sh.600377,6.61666535,6.68771679,6.59890249,6.66995393,3908006,29240754.0,0.1028,0.8054
2022-08-08,sh.600377,6.68771679,6.76764966,6.67883536,6.73212394,4691312,35550772.0,0.1234,0.9321
2022-08-09,sh.600377,6.74100537,6.7498868,6.66995393,6.67883536,2374906,17885805.0,0.0625,-0.7916
2022-08-10,sh.600377,6.68771679,6.68771679,6.62554678,6.63442821,2100594,15706527.0,0.0552,-0.6649
2022-08-11,sh.600377,6.67883536,6.73212394,6.64330964,6.71436108,2838342,21408523.0,0.0747,1.2048
2022-08-12,sh.600377,6.74100537,6.76764966,6.68771679,6.75876823,2423580,18387375.0,0.0637,0.6614
2022-08-15,sh.600377,6.75876823,6.75876823,6.67883536,6.67883536,2860673,21581856.96,0.0752,-1.1827
2022-08-16,sh.600377,6.70547965,6.72324251,6.68771679,6.68771679,1929073,14560604.69,0.0507,0.133
2022-08-17,sh.600377,6.71436108,6.73212394,6.66995393,6.73212394,1848235,13942657.98,0.0486,0.664
2022-08-18,sh.600377,6.73212394,6.73212394,6.67883536,6.68771679,1514500,11409764.0,0.0398,-0.6596
2022-08-19,sh.600377,6.71436108,6.74100537,6.67883536,6.69659822,2925363,22124591.91,0.0769,0.1328
2022-08-22,sh.600377,6.71436108,6.7498868,6.69659822,6.70547965,3463569,26197252.07,0.0911,0.1326
2022-08-23,sh.600377,6.72324251,6.73212394,6.67883536,6.73212394,2312750,17453609.63,0.0608,0.3974
2022-08-24,sh.600377,6.71436108,6.7498868,6.68771679,6.69659822,2921428,22091247.96,0.0768,-0.5277
2022-08-25,sh.600377,6.72324251,6.74100537,6.68771679,6.72324251,2625000,19849486.0,0.069,0.3979
2022-08-26,sh.600377,6.75876823,6.75876823,6.70547965,6.71436108,2825669,21417569.64,0.0743,-0.1321
2022-08-29,sh.600377,6.70547965,6.75876823,6.6610725,6.75876823,3816465,28868220.69,0.1004,0.6614
2022-08-30,sh.600377,6.74100537,6.77653109,6.72324251,6.77653109,3234485,24604983.09,0.0851,0.2628
2022-08-31,sh.600377,6.77653109,6.77653109,6.74100537,6.7498868,2607796,19854415.02,0.0686,-0.3932
2022-09-01,sh.600377,6.76764966,6.78541252,6.73212394,6.73212394,2238900,17048025.43,0.0589,-0.2632
2022-09-02,sh.600377,6.73212394,6.76764966,6.71436108,6.7498868,1973400,14983885.0,0.0519,0.2639
2022-09-05,sh.600377,6.7498868,6.82981967,6.72324251,6.82093824,4290524,32868074.38,0.1128,1.0526
2022-09-06,sh.600377,6.82093824,6.86534539,6.78541252,6.80317538,3916256,30094010.61,0.103,-0.2604
2022-09-07,sh.600377,6.80317538,6.82093824,6.7498868,6.79429395,3712955,28387150.26,0.0977,-0.1305
2022-09-08,sh.600377,6.82093824,6.82981967,6.78541252,6.81205681,3926743,30117074.26,0.1033,0.2614
2022-09-09,sh.600377,6.82093824,6.87422682,6.76764966,6.79429395,7627909,58591338.13,0.2006,-0.2608
2022-09-13,sh.600377,6.79429395,6.80317538,6.76764966,6.77653109,5376943,41100819.09,0.1414,-0.2614
2022-09-14,sh.600377,6.75876823,6.78541252,6.73212394,6.76764966,3542976,26977171.88,0.0932,-0.1311
2022-09-15,sh.600377,6.77653109,6.8387011,6.72324251,6.7498868,6171372,47193724.12,0.1623,-0.2625
2022-09-16,sh.600377,6.76764966,6.77653109,6.61666535,6.61666535,7349002,55225800.55,0.1933,-1.9737
2022-09-19,sh.600377,6.62554678,6.64330964,6.55449534,6.58113963,4677448,34710464.49,0.123,-0.5369
2022-09-20,sh.600377,6.60778392,6.62554678,6.53673248,6.54561391,3525001,26062191.02,0.0927,-0.5398
2022-09-21,sh.600377,6.54561391,6.62554678,6.51008819,6.60778392,3447466,25551523.6,0.0907,0.9498
2022-09-22,sh.600377,6.58113963,6.61666535,6.54561391,6.54561391,2504235,18521082.0,0.0659,-0.9409
2022-09-23,sh.600377,6.49232533,6.59890249,6.46568104,6.53673248,3458633,25467184.69,0.091,-0.1357
2022-09-26,sh.600377,6.49232533,6.53673248,6.37686674,6.38574817,5010163,36533676.95,0.1318,-2.3098
2022-09-27,sh.600377,6.37686674,6.43015532,6.35022245,6.41239246,3852337,27695369.1,0.1013,0.4172
2022-09-28,sh.600377,6.3946296,6.45679961,6.37686674,6.43015532,2361440,17072176.32,0.0621,0.277
2022-09-29,sh.600377,6.44791818,6.47456247,6.38574817,6.3946296,3814926,27599728.88,0.1003,-0.5525
2022-09-30,sh.600377,6.38574817,6.43015532,6.36798531,6.38574817,2844577,20474497.63,0.0748,-0.1389
2022-10-10,sh.600377,6.35022245,6.49232533,6.3058153,6.3946296,5117397,37034011.64,0.1346,0.1391
2022-10-11,sh.600377,6.38574817,6.43903675,6.35022245,6.42127389,2131225,15345891.83,0.0561,0.4167
2022-10-12,sh.600377,6.42127389,6.42127389,6.33245959,6.3946296,3160868,22696784.56,0.0831,-0.4149
2022-10-13,sh.600377,6.40351103,6.45679961,6.34134102,6.41239246,3417264,24620749.6,0.0899,0.2778
2022-10-14,sh.600377,6.40351103,6.51896962,6.40351103,6.50120676,4097083,29926227.7,0.1078,1.385
2022-10-17,sh.600377,6.51008819,6.52785105,6.44791818,6.49232533,3152843,23077506.19,0.0829,-0.1366
2022-10-18,sh.600377,6.51008819,6.5722582,6.50120676,6.56337677,3231006,23789304.91,0.085,1.0944
2022-10-19,sh.600377,6.54561391,6.65219107,6.54561391,6.59002106,3777182,28070179.6,0.0993,0.406
2022-10-20,sh.600377,6.5722582,6.60778392,6.53673248,6.55449534,2189068,16187454.52,0.0576,-0.5391
2022-10-21,sh.600377,6.59002106,6.60778392,6.52785105,6.53673248,2153303,15935415.64,0.0566,-0.271
2022-10-24,sh.600377,6.53673248,6.59002106,6.42127389,6.43903675,3244255,23712901.7,0.0853,-1.4946
2022-10-25,sh.600377,6.43903675,6.45679961,6.37686674,6.40351103,2019986,14599831.31,0.0531,-0.5517
2022-10-26,sh.600377,6.41239246,6.4834439,6.35910388,6.3946296,2738892,19798051.64,0.072,-0.1387
2022-10-27,sh.600377,6.47456247,6.59002106,6.45679961,6.56337677,5965008,44035294.02,0.1569,2.6389
2022-10-28,sh.600377,6.54561391,6.64330964,6.51008819,6.51896962,4726984,34983007.84,0.1243,-0.6766
2022-10-31,sh.600377,6.5722582,6.64330964,6.50120676,6.62554678,6618801,49109222.86,0.1741,1.6349
2022-11-01,sh.600377,6.62554678,6.80317538,6.59890249,6.80317538,8183033,62266664.61,0.2152,2.681
2022-11-02,sh.600377,6.80317538,6.8387011,6.69659822,6.74100537,3410215,25923085.9,0.0897,-0.9138
2022-11-03,sh.600377,6.71436108,6.85646396,6.71436108,6.80317538,5009905,38306380.56,0.1318,0.9223
2022-11-04,sh.600377,6.80317538,6.89198968,6.79429395,6.85646396,3603710,27822437.3,0.0948,0.7833
2022-11-07,sh.600377,6.82093824,6.90975254,6.81205681,6.86534539,3968998,30673955.58,0.1044,0.1295
2022-11-08,sh.600377,6.8387011,6.87422682,6.82093824,6.86534539,2785721,21476874.2,0.0733,0.0
2022-11-09,sh.600377,6.85646396,6.89198968,6.81205681,6.82093824,2185921,16841223.88,0.0575,-0.6468
2022-11-10,sh.600377,6.79429395,6.8387011,6.7498868,6.81205681,2057681,15766833.27,0.0541,-0.1302
2022-11-11,sh.600377,6.86534539,6.9275154,6.80317538,6.86534539,4632589,35754880.2,0.1218,0.7823
2022-11-14,sh.600377,6.8387011,6.94527826,6.82093824,6.85646396,5118195,39675432.95,0.1346,-0.1294
2022-11-15,sh.600377,6.87422682,6.88310825,6.80317538,6.86534539,3991284,30740466.12,0.105,0.1295
2022-11-16,sh.600377,6.8387011,6.86534539,6.77653109,6.77653109,3299405,25280473.3,0.0868,-1.2937
2022-11-17,sh.600377,6.77653109,6.82093824,6.75876823,6.79429395,3639855,27831868.75,0.0957,0.2621
2022-11-18,sh.600377,6.81205681,6.87422682,6.77653109,6.80317538,4064214,31204614.72,0.1069,0.1307
2022-11-21,sh.600377,6.80317538,6.82093824,6.74100537,6.75876823,3727297,28432017.76,0.098,-0.6527
2022-11-22,sh.600377,6.76764966,6.88310825,6.75876823,6.85646396,3709645,28542172.35,0.0976,1.4455
2022-11-23,sh.600377,6.82093824,6.90975254,6.82093824,6.89198968,2986411,23124753.5,0.0785,0.5181
2022-11-24,sh.600377,6.89198968,7.06073685,6.87422682,7.04297399,8661547,68191100.98,0.2278,2.1907
2022-11-25,sh.600377,7.03409256,7.06961828,6.97192255,7.05185542,6934035,54949040.1,0.1824,0.1261
2022-11-28,sh.600377,7.02521113,7.03409256,6.93639683,7.02521113,3868198,30410271.81,0.1017,-0.3778
2022-11-29,sh.600377,7.0163297,7.08738114,6.99856684,7.03409256,4166413,33112375.37,0.1096,0.1264
2022-11-30,sh.600377,7.03409256,7.14955115,7.03409256,7.13178829,6280636,50302351.93,0.1652,1.3889
2022-12-01,sh.600377,7.18507687,7.22948402,7.13178829,7.14955115,6132100,49564897.44,0.1613,0.2491
2022-12-02,sh.600377,7.14066972,7.18507687,7.08738114,7.13178829,3540622,28458726.0,0.0931,-0.2484
2022-12-05,sh.600377,7.17619544,7.35382404,7.16731401,7.32717975,7215729,59316239.52,0.1898,2.7397
2022-12-06,sh.600377,7.30053546,7.35382404,7.24724688,7.30941689,4498847,36939440.66,0.1183,-0.2424
2022-12-07,sh.600377,7.30053546,7.42487548,7.27389117,7.34494261,5681957,46940960.62,0.1494,0.486
2022-12-08,sh.600377,7.34494261,7.39823119,7.29165403,7.38934976,4475699,37110879.55,0.1177,0.6046
2022-12-09,sh.600377,7.35382404,7.39823119,7.105144,7.105144,9487814,77488246.54,0.2495,-3.8462
2022-12-12,sh.600377,7.26500974,7.30941689,7.1939583,7.23836545,8240279,67246548.43,0.2167,1.875
2022-12-13,sh.600377,7.26500974,7.38046833,7.22948402,7.36270547,5205225,42932169.82,0.1369,1.7178
2022-12-14,sh.600377,7.33606118,7.39823119,7.30941689,7.36270547,3963164,32844259.56,0.1042,0.0
2022-12-15,sh.600377,7.36270547,7.38046833,7.24724688,7.2827726,3169227,26081811.35,0.0834,-1.0856
2022-12-16,sh.600377,7.24724688,7.36270547,7.23836545,7.34494261,3260987,26837757.88,0.0858,0.8537
2022-12-19,sh.600377,7.35382404,7.36270547,7.25612831,7.2827726,3109962,25596452.04,0.0818,-0.8464
2022-12-20,sh.600377,7.25612831,7.30053546,7.15843258,7.20283973,3750540,30483293.29,0.0986,-1.0976
2022-12-21,sh.600377,7.15843258,7.30053546,7.15843258,7.21172116,3364764,27425552.61,0.0885,0.1233
2022-12-22,sh.600377,7.24724688,7.32717975,7.18507687,7.22060259,3180153,25928223.22,0.0836,0.1232
2022-12-23,sh.600377,7.18507687,7.24724688,7.09626257,7.13178829,3021046,24387667.44,0.0795,-1.23
2022-12-26,sh.600377,7.12290686,7.22060259,7.11402543,7.18507687,3624453,29279813.55,0.0953,0.7472
2022-12-27,sh.600377,7.21172116,7.27389117,7.16731401,7.20283973,3229049,26281837.96,0.0849,0.2472
2022-12-28,sh.600377,7.20283973,7.2827726,7.18507687,7.20283973,2931248,23819720.71,0.0771,0.0
2022-12-29,sh.600377,7.22060259,7.22060259,7.13178829,7.14066972,2740812,22104361.28,0.0721,-0.8631
2022-12-30,sh.600377,7.15843258,7.36270547,7.14955115,7.30053546,4824754,39570288.29,0.1269,2.2388
2023-01-03,sh.600377,7.30053546,7.44263834,7.26500974,7.42487548,7899169,65524693.49,0.2078,1.7032
