date,code,open,high,low,close,preclose,volume,amount,turn,tradestatus,pctChg
2022-01-04,sh.600519,2055.0,2068.95,2014.0,2051.23,2050.0,3384262,6913653122.1,0.2694,1,0.06
2022-01-05,sh.600519,2045.0,2065.0,2018.0,2024.0,2051.23,2839551,5774992117.19,0.226,1,-1.3275
2022-01-06,sh.600519,2022.01,2036.0,1938.51,1982.22,2024.0,5179475,10226933846.73,0.4123,1,-2.0642
2022-01-07,sh.600519,1975.0,1988.88,1939.32,1942.0,1982.22,2981669,5831695310.91,0.2374,1,-2.029
2022-01-10,sh.600519,1928.01,1977.0,1917.55,1966.0,1942.0,2962670,5792738145.05,0.2358,1,1.2358
2022-01-11,sh.600519,1948.0,1965.0,1931.17,1940.55,1966.0,2227664,4332180603.54,0.1773,1,-1.2945
2022-01-12,sh.600519,1948.0,1978.8,1948.0,1967.0,1940.55,2747410,5384359627.75,0.2187,1,1.363
2022-01-13,sh.600519,1964.82,1967.99,1865.56,1877.39,1967.0,5674735,10781720543.51,0.4517,1,-4.5557
2022-01-14,sh.600519,1877.39,1893.0,1863.0,1867.0,1877.39,2932164,5506186026.03,0.2334,1,-0.5534
2022-01-17,sh.600519,1868.0,1878.3,1835.34,1861.61,1867.0,2735382,5074077664.85,0.2178,1,-0.2887
2022-01-18,sh.600519,1861.68,1908.85,1852.0,1892.27,1861.61,3121577,5906705861.19,0.2485,1,1.647
2022-01-19,sh.600519,1919.0,1919.0,1888.88,1912.0,1892.27,2637094,5026993463.36,0.2099,1,1.0427
2022-01-20,sh.600519,1916.0,1979.99,1916.0,1969.52,1912.0,3401391,6665294953.73,0.2708,1,3.0084
2022-01-21,sh.600519,1960.0,1993.49,1951.01,1984.99,1969.52,3081258,6091427695.41,0.2453,1,0.7855
2022-01-24,sh.600519,1955.0,1984.0,1931.44,1950.2,1984.99,2398580,4685441775.05,0.1909,1,-1.7527
2022-01-25,sh.600519,1943.0,1966.0,1931.0,1943.0,1950.2,2551012,4971078497.88,0.2031,1,-0.3692
2022-01-26,sh.600519,1942.04,1969.0,1919.0,1955.0,1943.0,2390513,4655706528.07,0.1903,1,0.6176
2022-01-27,sh.600519,2001.01,2010.82,1952.0,1965.0,1955.0,4266516,8450329057.76,0.3396,1,0.5115
2022-01-28,sh.600519,1955.0,1968.0,1880.01,1887.0,1965.0,4102011,7889492895.47,0.3265,1,-3.9695
2022-02-07,sh.600519,1900.99,1913.56,1850.0,1867.96,1887.0,3515042,6601799703.31,0.2798,1,-1.009
2022-02-08,sh.600519,1868.88,1872.87,1790.0,1839.0,1867.96,4171306,7585130458.71,0.3321,1,-1.5504
2022-02-09,sh.600519,1839.09,1908.0,1826.97,1895.98,1839.0,3388479,6346699783.61,0.2697,1,3.0984
2022-02-10,sh.600519,1900.0,1905.9,1857.39,1873.0,1895.98,2303183,4315456867.57,0.1833,1,-1.212
2022-02-11,sh.600519,1857.0,1900.79,1841.0,1849.97,1873.0,3374649,6296909575.46,0.2686,1,-1.2296
2022-02-14,sh.600519,1840.0,1877.0,1837.31,1868.67,1849.97,2019587,3762313349.46,0.1608,1,1.0108
2022-02-15,sh.600519,1868.8,1911.0,1859.0,1890.62,1868.67,2710586,5131842112.34,0.2158,1,1.1746
2022-02-16,sh.600519,1900.0,1907.0,1888.0,1892.55,1890.62,1458685,2769034315.56,0.1161,1,0.1021
2022-02-17,sh.600519,1900.61,1911.48,1881.0,1886.99,1892.55,1821366,3450265031.67,0.145,1,-0.2938
2022-02-18,sh.600519,1877.63,1907.98,1865.66,1907.0,1886.99,1938549,3670339742.13,0.1543,1,1.0604
2022-02-21,sh.600519,1900.0,1906.9,1868.95,1876.99,1907.0,2081573,3920377358.24,0.1657,1,-1.5737
2022-02-22,sh.600519,1860.01,1861.0,1800.02,1807.87,1876.99,5229881,9473992638.0,0.4163,1,-3.6825
2022-02-23,sh.600519,1811.41,1834.0,1800.08,1827.01,1807.87,2811161,5118197819.78,0.2238,1,1.0587
2022-02-24,sh.600519,1808.0,1813.99,1748.1,1764.11,1827.01,6535925,11578557074.65,0.5203,1,-3.4428
2022-02-25,sh.600519,1775.0,1808.28,1775.0,1799.06,1764.11,3897913,6999524161.07,0.3103,1,1.9812
2022-02-28,sh.600519,1787.06,1797.0,1767.0,1790.4,1799.06,2892303,5158148352.0,0.2302,1,-0.4814
