date,code,open,high,low,close,preclose,volume,amount,turn,tradestatus,pctChg
2022-01-04,sz.300223,134.01,135.01,126.58,127.5,134.0,6482256,833378714.86,1.9998,1,-4.8507
2022-01-05,sz.300223,128.02,128.69,122.0,122.81,127.5,5788719,715602855.11,1.7859,1,-3.6784
2022-01-06,sz.300223,122.21,123.05,118.5,121.42,122.81,4341129,524893442.58,1.3393,1,-1.1318
2022-01-07,sz.300223,115.01,119.0,108.5,110.0,121.42,14824169,1652836956.5,4.5734,1,-9.4054
2022-01-10,sz.300223,109.64,110.02,106.45,108.11,110.0,12024370,1298630597.03,3.7096,1,-1.7182
2022-01-11,sz.300223,107.89,108.44,102.5,104.31,108.11,10409528,1090630779.1,3.2114,1,-3.5149
2022-01-12,sz.300223,105.28,106.3,104.0,105.5,104.31,6431955,676245757.32,1.9843,1,1.1408
2022-01-13,sz.300223,105.4,105.49,101.7,102.3,105.5,6397653,658520179.68,1.9737,1,-3.0332
2022-01-14,sz.300223,101.5,106.8,101.01,105.3,102.3,7063463,739706626.35,2.1792,1,2.9326
2022-01-17,sz.300223,105.9,110.72,104.8,109.45,105.3,8682395,941798145.17,2.6786,1,3.9411
2022-01-18,sz.300223,109.5,113.95,107.72,112.52,109.45,8761501,979926245.12,2.703,1,2.8049
2022-01-19,sz.300223,111.0,113.28,110.12,112.08,112.52,5488297,615388410.01,1.6932,1,-0.391
2022-01-20,sz.300223,111.96,114.8,110.52,111.76,112.08,4995325,560674676.2,1.5411,1,-0.2855
2022-01-21,sz.300223,110.78,114.33,109.56,111.0,111.76,4706640,526650269.86,1.452,1,-0.68
2022-01-24,sz.300223,110.0,115.62,109.57,114.76,111.0,5866137,665371639.19,1.8098,1,3.3874
2022-01-25,sz.300223,119.0,119.95,111.48,111.5,114.76,6137196,698281781.21,1.8934,1,-2.8407
2022-01-26,sz.300223,112.0,119.88,111.0,116.15,111.5,8199178,952400203.29,2.5295,1,4.1704
2022-01-27,sz.300223,115.8,118.45,112.21,112.41,116.15,4707873,541380702.73,1.4524,1,-3.22
2022-01-28,sz.300223,112.86,114.21,108.55,108.9,112.41,4464734,493567382.58,1.3774,1,-3.1225
2022-02-07,sz.300223,112.35,116.92,108.51,109.34,108.9,5863874,657500234.01,1.8091,1,0.404
2022-02-08,sz.300223,109.0,109.78,103.33,105.93,109.34,5622892,594079392.08,1.7347,1,-3.1187
2022-02-09,sz.300223,104.5,108.29,103.11,108.13,105.93,4032798,427847695.78,1.2442,1,2.0768
2022-02-10,sz.300223,108.45,109.1,105.2,106.3,108.13,3739746,398745213.63,1.1537,1,-1.6924
2022-02-11,sz.300223,105.0,107.85,103.82,104.32,106.3,3364964,355388797.93,1.0381,1,-1.8627
2022-02-14,sz.300223,103.32,105.48,100.63,104.45,104.32,3614561,373769670.26,1.1151,1,0.1246
2022-02-15,sz.300223,105.0,109.0,104.03,108.33,104.45,5501170,590356577.32,1.6972,1,3.7147
2022-02-16,sz.300223,110.0,110.2,104.91,105.15,108.33,5516036,587478383.63,1.7018,1,-2.9355
2022-02-17,sz.300223,105.0,109.51,104.41,108.92,105.15,5971338,642648123.33,1.8422,1,3.5854
2022-02-18,sz.300223,107.1,108.39,103.61,104.39,108.92,5552857,584980680.41,1.7131,1,-4.159
2022-02-21,sz.300223,103.8,105.7,102.0,102.5,104.39,4586782,473361093.86,1.4151,1,-1.8105
2022-02-22,sz.300223,101.01,103.35,97.24,103.25,102.5,6828262,686783811.62,2.1066,1,0.7317
2022-02-23,sz.300223,101.4,113.9,101.3,112.9,103.25,12792792,1400601822.37,3.9467,1,9.3462
2022-02-24,sz.300223,111.8,113.98,107.79,109.71,112.9,8506336,944710760.57,2.6243,1,-2.8255
2022-02-25,sz.300223,113.57,114.58,110.09,111.9,109.71,6746990,754516912.91,2.0815,1,1.9962
2022-02-28,sz.300223,111.9,114.2,110.24,111.3,111.9,6390934,716276384.0,1.9717,1,-0.5362
2022-03-01,sz.300223,111.3,113.5,109.74,112.7,111.3,6146579,685426352.0,1.8963,1,1.2579
2022-03-02,sz.300223,110.87,110.87,106.48,109.2,112.7,6444018,699184544.0,1.988,1,-3.1056
2022-03-03,sz.300223,109.98,111.18,104.46,104.95,109.2,6280709,667405712.0,1.9377,1,-3.8919
2022-03-04,sz.300223,104.33,113.26,103.74,109.33,104.95,10044543,1105300944.0,3.0988,1,4.1734
2022-03-07,sz.300223,109.26,109.87,103.4,104.0,109.33,8100083,855285360.0,2.499,1,-4.8751
2022-03-08,sz.300223,104.0,110.0,103.6,105.85,104.0,8964188,957408256.0,2.742,1,1.7788
2022-03-09,sz.300223,108.0,109.05,100.16,104.5,105.85,7798979,818924160.0,2.3856,1,-1.2754
2022-03-10,sz.300223,108.0,108.05,98.78,99.6,104.5,14433830,1471087328.0,4.415,1,-4.689
2022-03-11,sz.300223,95.37,102.19,94.6,102.09,99.6,10646125,1058475888.0,3.1683,1,2.5
2022-03-14,sz.300223,99.58,102.96,98.74,98.74,102.09,5866384,588566592.0,1.7459,1,-3.2814
2022-03-15,sz.300223,98.0,100.0,92.87,93.22,98.74,9562749,919002112.0,2.8459,1,-5.5904
2022-03-16,sz.300223,96.5,96.72,90.3,96.52,93.22,11218385,1051333888.0,3.3386,1,3.54
2022-03-17,sz.300223,98.2,102.18,97.12,101.01,96.52,12202966,1224872048.0,3.6317,1,4.6519
2022-03-18,sz.300223,99.99,101.49,98.17,99.02,101.01,6516595,646825832.87,1.9394,1,-1.9701
2022-03-21,sz.300223,98.87,100.8,97.54,99.31,99.02,6427488,638395127.75,1.9129,1,0.2929
2022-03-22,sz.300223,99.84,100.2,97.21,98.11,99.31,4640575,457064517.25,1.3811,1,-1.2083
2022-03-23,sz.300223,98.4,99.06,97.06,97.63,98.11,3609978,352682233.34,1.0743,1,-0.4892
2022-03-24,sz.300223,97.0,97.29,93.81,96.01,97.63,5200527,495872911.68,1.5477,1,-1.6593
2022-03-25,sz.300223,97.5,100.99,94.0,94.01,96.01,7019551,680033925.73,2.0891,1,-2.0831
2022-03-28,sz.300223,90.0,93.6,88.0,93.1,94.01,5945988,547386696.71,1.7696,1,-0.968
2022-03-29,sz.300223,92.67,93.87,90.7,91.56,93.1,3799436,349944189.73,1.1307,1,-1.6541
2022-03-30,sz.300223,91.7,95.13,91.7,94.5,91.56,4657843,438329244.04,1.3862,1,3.211
2022-03-31,sz.300223,93.82,94.4,90.91,91.47,94.5,4049739,373886445.87,1.2052,1,-3.2063
2022-04-01,sz.300223,91.38,93.6,90.21,92.74,91.47,3732683,344628930.56,1.1109,1,1.3884
2022-04-06,sz.300223,92.0,92.1,88.84,90.51,92.74,4293676,387634307.35,1.2778,1,-2.4046
2022-04-07,sz.300223,90.4,91.5,88.39,88.42,90.51,3898383,348911819.42,1.1602,1,-2.3091
2022-04-08,sz.300223,88.6,89.5,85.2,87.86,88.42,4286075,374364374.44,1.2756,1,-0.6333
2022-04-11,sz.300223,87.5,87.8,80.31,81.08,87.86,8086381,668432522.44,2.4065,1,-7.7168
2022-04-12,sz.300223,81.84,84.0,80.54,83.88,81.08,5671610,466659009.16,1.6879,1,3.4534
2022-04-13,sz.300223,83.35,85.18,81.5,81.81,83.88,3764483,312781628.79,1.1203,1,-2.4678
2022-04-14,sz.300223,82.0,84.09,80.7,81.83,81.81,5451529,448373868.49,1.6224,1,0.0244
2022-04-15,sz.300223,80.38,84.4,79.54,83.17,81.83,6121579,505940708.16,1.8218,1,1.6375
2022-04-18,sz.300223,82.01,85.47,82.0,85.1,83.17,5637162,476547726.01,1.6776,1,2.3205
2022-04-19,sz.300223,85.02,85.43,81.76,83.0,85.1,6559717,543534033.91,1.9522,1,-2.4677
2022-04-20,sz.300223,83.0,84.25,81.69,82.65,83.0,4481574,372208239.09,1.3337,1,-0.4217
2022-04-21,sz.300223,81.91,86.68,81.05,81.28,82.65,6130418,512165720.19,1.8244,1,-1.6576
2022-04-22,sz.300223,80.67,83.58,77.01,77.5,81.28,7495960,594234863.19,2.2308,1,-4.6506
2022-04-25,sz.300223,75.85,77.2,72.79,73.0,77.5,6723875,506948848.94,2.0011,1,-5.8065
2022-04-26,sz.300223,72.82,74.4,70.65,70.97,73.0,5314535,385647871.26,1.5816,1,-2.7808
2022-04-27,sz.300223,69.39,77.0,69.28,76.75,70.97,7329415,536146396.22,2.1813,1,8.1443
2022-04-28,sz.300223,75.64,75.87,71.71,73.18,76.75,9220191,675554620.9,2.744,1,-4.6515
2022-04-29,sz.300223,73.79,75.47,70.41,74.64,73.18,10079151,737921129.47,2.9996,1,1.9951
2022-05-05,sz.300223,73.7,75.71,72.8,73.2,74.64,8019148,594417469.13,2.3865,1,-1.9293
2022-05-06,sz.300223,71.05,71.86,69.8,70.98,73.2,6389218,452496171.61,1.9015,1,-3.0328
2022-05-09,sz.300223,70.5,73.67,70.37,72.15,70.98,5763662,415979847.65,1.4579,1,1.6484
2022-05-10,sz.300223,71.26,77.77,70.63,74.84,72.15,9339460,702290187.97,2.3624,1,3.7283
2022-05-11,sz.300223,74.84,81.01,74.03,77.41,74.84,11018267,860201261.22,2.7871,1,3.434
2022-05-12,sz.300223,76.0,79.8,75.75,78.38,77.41,8387939,651410780.12,2.1218,1,1.2531
2022-05-13,sz.300223,79.0,80.65,76.91,79.5,78.38,7905302,625167642.37,1.9997,1,1.4289
2022-05-16,sz.300223,80.5,81.68,78.43,78.66,79.5,6595066,522759924.33,1.6167,1,-1.0566
2022-05-17,sz.300223,78.9,81.88,78.07,80.99,78.66,7433966,598450665.57,1.8224,1,2.9621
2022-05-18,sz.300223,81.03,81.6,79.88,79.91,80.99,6078408,488961090.87,1.4901,1,-1.3335
2022-05-19,sz.300223,78.74,86.48,78.38,85.9,79.91,12282139,1021873440.53,3.0109,1,7.4959
2022-05-20,sz.300223,85.1,86.1,82.95,84.96,85.9,8766236,741407998.48,2.149,1,-1.0943
2022-05-23,sz.300223,95.0,99.53,93.8,95.96,84.96,19512719,1875394723.75,4.7834,1,12.9473
2022-05-24,sz.300223,95.0,97.3,91.18,91.43,95.96,14293894,1350066384.2,3.5041,1,-4.7207
2022-05-25,sz.300223,91.56,92.88,88.55,90.8,91.43,9249265,835166608.81,2.2674,1,-0.6891
2022-05-26,sz.300223,90.6,90.9,87.82,88.46,90.8,7679456,681807372.36,1.8826,1,-2.5771
2022-05-27,sz.300223,89.37,90.86,87.28,88.62,88.46,7101552,633706488.23,1.7409,1,0.1809
2022-05-30,sz.300223,88.0,95.68,87.4,93.69,88.62,13143265,1215747969.5,3.222,1,5.7211
2022-05-31,sz.300223,93.42,93.6,91.1,93.0,93.69,7604373,702896424.98,1.8642,1,-0.7365
2022-06-01,sz.300223,93.32,93.32,88.99,90.35,93.0,8189332,745818504.04,2.0076,1,-2.8495
2022-06-02,sz.300223,89.86,93.5,89.5,92.28,90.35,9885513,909934659.63,2.4234,1,2.1361
2022-06-06,sz.300223,92.0,96.3,91.03,95.96,92.28,10905996,1029405998.12,2.6735,1,3.9879
2022-06-07,sz.300223,95.11,95.6,92.81,93.55,95.96,7720168,725534121.6,1.8926,1,-2.5115
2022-06-08,sz.300223,93.0,94.46,91.34,93.41,93.55,5798275,538613968.38,1.4214,1,-0.1497
2022-06-09,sz.300223,93.53,93.79,89.26,89.9,93.41,7333808,664427373.11,1.7978,1,-3.7576
2022-06-10,sz.300223,89.01,92.29,88.88,91.29,89.9,8806729,799546038.9,2.1589,1,1.5462
2022-06-13,sz.300223,92.09,94.5,89.81,90.84,91.29,9848811,908381524.75,2.4144,1,-0.4929
2022-06-14,sz.300223,89.51,89.51,86.02,89.15,90.84,7772497,681321233.04,1.9054,1,-1.8604
2022-06-15,sz.300223,87.0,91.73,86.88,88.85,89.15,8583204,770794143.94,2.1041,1,-0.3365
2022-06-16,sz.300223,88.5,93.58,88.36,90.7,88.85,10033458,921123018.73,2.4596,1,2.0822
2022-06-17,sz.300223,89.52,90.73,87.8,90.35,90.7,7086594,633568783.21,1.7372,1,-0.3859
2022-06-20,sz.300223,90.42,94.77,89.86,93.05,90.35,10952618,1012811684.9,2.685,1,2.9884
2022-06-21,sz.300223,92.01,92.68,89.3,90.52,92.86,7792124,707209662.27,1.9102,1,-2.5199
2022-06-22,sz.300223,91.75,92.92,87.0,87.34,90.52,9884058,888827241.01,2.423,1,-3.513
2022-06-23,sz.300223,86.51,93.5,86.51,93.45,87.34,12215191,1113783414.99,2.9945,1,6.9956
2022-06-24,sz.300223,93.91,97.68,92.44,96.51,93.45,12536250,1191877941.7,3.0732,1,3.2745
2022-06-27,sz.300223,97.03,98.94,95.1,95.36,96.51,9612492,926378070.81,2.3565,1,-1.1916
2022-06-28,sz.300223,95.86,102.9,93.0,102.26,95.36,18113746,1779683309.55,4.4405,1,7.2357
2022-06-29,sz.300223,101.0,110.78,100.26,103.25,102.26,21745407,2307800981.12,5.3308,1,0.9681
2022-06-30,sz.300223,103.88,109.11,102.0,106.25,103.25,15517687,1645637853.4,3.8041,1,2.9056
2022-07-01,sz.300223,107.0,107.0,101.28,101.56,106.25,13047902,1344888633.47,3.1986,1,-4.4141
2022-07-04,sz.300223,98.5,100.56,95.99,99.47,101.56,10428855,1027979631.19,2.5566,1,-2.0579
2022-07-05,sz.300223,98.96,101.07,95.87,97.91,99.47,8587216,843583477.16,2.1051,1,-1.5683
2022-07-06,sz.300223,96.9,101.06,96.22,97.15,97.91,10561728,1043714788.63,2.5892,1,-0.7762
2022-07-07,sz.300223,96.0,97.0,92.95,93.58,97.15,11747509,1103386684.27,2.8798,1,-3.6747
2022-07-08,sz.300223,93.58,95.78,91.31,92.91,93.58,12424887,1165588798.96,3.0459,1,-0.716
2022-07-11,sz.300223,91.2,92.41,89.55,90.71,92.91,9473082,856609241.96,2.3223,1,-2.3679
2022-07-12,sz.300223,90.29,91.38,88.0,88.34,90.71,6210498,554748383.75,1.5225,1,-2.6127
2022-07-13,sz.300223,88.43,89.04,86.0,87.03,88.34,6925453,606034598.22,1.6977,1,-1.4829
2022-07-14,sz.300223,87.02,89.57,86.4,88.24,87.03,7003386,618951502.99,1.7168,1,1.3903
2022-07-15,sz.300223,88.17,92.27,87.14,89.79,88.24,8909906,806671027.36,2.1842,1,1.7566
2022-07-18,sz.300223,90.0,91.42,87.99,90.58,89.79,6129924,550094396.39,1.5027,1,0.8798
2022-07-19,sz.300223,90.58,91.15,88.42,89.41,90.58,4856712,435296526.59,1.1906,1,-1.2917
2022-07-20,sz.300223,90.4,91.7,89.34,90.14,89.41,5240218,475115852.75,1.2846,1,0.8165
2022-07-21,sz.300223,89.5,94.17,88.61,92.6,90.14,11313324,1043087499.63,2.7734,1,2.7291
2022-07-22,sz.300223,92.15,92.44,88.71,89.89,92.6,6260929,566135196.63,1.5348,1,-2.9266
2022-07-25,sz.300223,89.05,90.13,86.46,86.47,89.89,5369421,471165104.22,1.3163,1,-3.8047
2022-07-26,sz.300223,86.01,87.28,83.2,85.07,86.47,6620060,560586516.84,1.6229,1,-1.6191
2022-07-27,sz.300223,85.03,85.47,83.49,84.91,85.07,4375035,369171421.54,1.0725,1,-0.1881
