date,code,open,high,low,close,preclose,volume,amount,turn,tradestatus,pctChg
2022-01-04,sz.002821,422.0,422.0,391.5,391.5,435.0,3109350,1233661786.58,1.3315,1,-10.0
2022-01-05,sz.002821,389.98,390.0,370.0,374.71,391.5,5046704,1908666757.46,2.161,1,-4.2886
2022-01-06,sz.002821,372.0,376.98,367.78,371.16,374.71,2371905,884205389.73,1.0157,1,-0.9474
2022-01-07,sz.002821,370.0,373.47,342.15,353.8,371.16,5744297,2022084185.02,2.4598,1,-4.6772
2022-01-10,sz.002821,353.0,356.97,333.87,350.6,353.8,4347536,1505817192.14,1.8617,1,-0.9045
2022-01-11,sz.002821,346.54,356.95,343.07,347.0,350.6,2833702,987311965.8,1.2134,1,-1.0268
2022-01-12,sz.002821,346.99,362.35,345.0,359.32,347.0,3597976,1286591248.3,1.5407,1,3.5504
2022-01-13,sz.002821,359.32,365.99,349.3,357.17,359.32,2881984,1032504893.61,1.2341,1,-0.5984
2022-01-14,sz.002821,351.5,359.85,347.7,349.53,357.17,1965240,692215935.62,0.8415,1,-2.139
2022-01-17,sz.002821,355.02,374.6,355.02,370.77,349.53,3119108,1146177676.06,1.3356,1,6.0767
2022-01-18,sz.002821,374.5,389.99,365.0,378.8,370.77,3236519,1235176712.52,1.3859,1,2.1658
2022-01-19,sz.002821,378.09,378.09,352.52,358.0,378.8,3018815,1089045699.63,1.2927,1,-5.491
2022-01-20,sz.002821,358.0,360.72,347.0,348.5,358.0,2430718,853832326.43,1.0409,1,-2.6536
2022-01-21,sz.002821,347.02,358.0,344.0,345.69,348.5,2343863,815978871.51,1.0037,1,-0.8063
2022-01-24,sz.002821,344.44,357.21,340.62,342.0,345.69,2550021,881539774.36,1.0919,1,-1.0674
2022-01-25,sz.002821,343.99,355.12,340.02,349.0,342.0,3243347,1130902648.87,1.3888,1,2.0468
2022-01-26,sz.002821,351.24,354.87,333.11,333.55,349.0,4046454,1383901971.19,1.7327,1,-4.4269
2022-01-27,sz.002821,336.7,345.0,328.0,329.7,333.55,2888634,968217748.38,1.2369,1,-1.1542
2022-01-28,sz.002821,331.88,335.67,318.12,325.48,329.7,2644456,863710764.91,1.1324,1,-1.28
2022-02-07,sz.002821,334.43,344.0,326.5,328.34,325.48,1918076,640332731.38,0.8213,1,0.8787
2022-02-08,sz.002821,308.08,319.78,295.51,308.01,328.34,5566567,1695748153.33,2.3837,1,-6.1918
2022-02-09,sz.002821,309.57,310.47,293.85,300.49,308.01,4221937,1264775446.28,1.8079,1,-2.4415
