date,code,open,high,low,close,volume,amount,turnover,pct_change
2022-05-19,sh.601225,12.46024948,12.74830504,12.21651016,12.69660276,45068401,760852703.07,0.4649,0.762
2022-05-20,sh.601225,12.68921672,13.34657428,12.52672384,13.16930932,46978753,833324688.68,0.4846,3.7231
2022-05-23,sh.601225,13.294872,13.76019252,13.20623952,13.42782072,62692054,1143918092.02,0.6466,1.963
2022-05-24,sh.601225,13.39827656,13.76757856,13.3687324,13.4056626,46748184,858471272.48,0.4822,-0.165
2022-05-25,sh.601225,13.3687324,13.78235064,13.2210116,13.67156004,57831056,1061596867.1,0.5965,1.9835
2022-05-26,sh.601225,14.033476,14.3658478,13.70849024,14.1811968,91915554,1749661020.26,0.9481,3.7277
2022-05-27,sh.601225,14.2550572,14.53572672,13.93007144,14.29937344,67219234,1300161112.83,0.6933,0.8333
2022-05-30,sh.601225,14.31414552,14.34368968,13.69371816,14.033476,71565156,1353548965.66,0.7382,-1.8595
2022-05-31,sh.601225,14.02608996,14.2550572,13.89314124,14.01131788,56229326,1072011573.01,0.58,-0.1579
2022-06-01,sh.601225,14.1073364,14.2919874,13.8857552,14.28460136,44604700,850945684.23,0.4601,1.9504
2022-06-02,sh.601225,14.15165264,14.22551304,13.78973668,13.848825,56548370,1064068530.02,0.5833,-3.0507
2022-06-06,sh.601225,13.91529936,14.3658478,13.87836916,14.29937344,42133243,804844383.43,0.4346,3.2533
2022-06-07,sh.601225,14.1073364,14.46925236,13.9596156,14.24767116,52369237,1007374538.8,0.5402,-0.3616
2022-06-08,sh.601225,14.3658478,15.05274952,14.33630364,14.97888912,82157443,1638795583.4,0.8474,5.1322
2022-06-09,sh.601225,14.98627516,15.87259996,14.8459404,15.41466548,92798907,1936003810.2,0.9572,2.9093
2022-06-10,sh.601225,15.2891028,15.83566976,15.2152424,15.7322652,44160556,931818670.75,0.4555,2.0604
2022-06-13,sh.601225,15.55500024,16.09418116,15.2891028,15.85782788,60198768,1283598013.61,0.6209,0.7981
2022-06-14,sh.601225,15.6584048,16.1384974,15.6214746,16.10895324,49319980,1064928024.47,0.5087,1.5836
2022-06-15,sh.601225,16.09418116,16.19758572,15.66579084,15.78396748,39618139,858069369.36,0.4086,-2.0174
2022-06-16,sh.601225,15.74703728,15.74703728,14.9198008,15.141382,89987659,1857102546.73,0.9282,-4.0711
2022-06-17,sh.601225,15.09706576,15.48113984,14.71299168,15.31126092,58995990,1209848617.79,0.6085,1.122
2022-06-20,sh.601225,14.9936612,14.9936612,14.09995036,14.31414552,108931974,2120831547.36,1.1236,-6.5123
2022-06-21,sh.601225,14.218127,14.8090102,14.12210848,14.57265692,67307135,1330599608.36,0.6942,1.806
2022-06-22,sh.601225,14.77208,14.90502872,14.20335492,14.32153156,45216717,886031408.18,0.4664,-1.7233
2022-06-23,sh.601225,14.2919874,14.80162416,14.02608996,14.71299168,48544140,951132576.98,0.5007,2.7334
2022-06-24,sh.601225,14.57265692,15.03797744,14.3658478,14.63913128,49890319,991024525.21,0.5146,-0.502
2022-06-27,sh.601225,14.63174524,15.3998934,14.60958712,15.33341904,61835586,1272972216.45,0.6378,4.7427
2022-06-28,sh.601225,15.35557716,15.83566976,15.33341904,15.72487916,46381045,979199869.81,0.4784,2.553
2022-06-29,sh.601225,15.72487916,16.16804156,15.60670252,15.78396748,48682915,1048408617.35,0.5021,0.3758
2022-06-30,sh.601225,15.75442332,15.78396748,15.3629632,15.64363272,48197567,1015461604.59,0.4971,-0.8891
2022-07-01,sh.601225,15.510684,16.25667404,14.75730792,16.07202304,75239148,1591531119.52,0.7761,2.7384
2022-07-04,sh.601225,16.064637,16.6555202,15.9538464,16.26406008,55628486,1225479109.43,0.5738,1.1949
2022-07-05,sh.601225,16.4708692,17.06913844,16.46348316,16.9140316,72517431,1655217671.0,0.748,3.9964
2022-07-06,sh.601225,16.45609712,16.53734356,15.67317688,15.87259996,86297731,1874326927.39,0.8901,-6.1572
2022-07-07,sh.601225,15.8061256,16.33053444,15.59931648,16.19758572,60758777,1318817737.21,0.6267,2.0475
2022-07-08,sh.601225,16.62258048,16.6855448,15.5443165,15.76469162,93113936,1889389008.57,0.9604,-2.6725
2022-07-11,sh.601225,15.7017273,15.7017273,14.954026,15.44987002,58256142,1141868604.04,0.6009,-1.997
2022-07-12,sh.601225,15.48922272,16.1739597,15.48922272,16.02441944,48192369,973731360.15,0.4971,3.7188
2022-07-13,sh.601225,15.7017273,15.8984908,15.2688476,15.70959784,38502336,760364474.04,0.3971,-1.9646
2022-07-14,sh.601225,15.76469162,15.92997296,15.52070488,15.83552648,30248655,605011793.79,0.312,0.8016
2022-07-15,sh.601225,15.85126756,16.16608916,15.12717788,15.14291896,78114323,1543207149.39,0.8057,-4.3738
2022-07-18,sh.601225,15.37116462,15.94571404,14.954026,15.90636134,57693680,1139742806.23,0.5951,5.0416
2022-07-19,sh.601225,15.92997296,15.96932566,15.39477624,15.63089244,35053588,699022094.32,0.3616,-1.7318
2022-07-20,sh.601225,15.63089244,15.89062026,15.52857542,15.69385676,22265157,443986871.13,0.2297,0.4028
2022-07-21,sh.601225,15.6230219,15.63876298,14.6785571,14.84383844,62599739,1190422119.96,0.6457,-5.4162
2022-07-22,sh.601225,14.80448574,15.01699032,14.41095874,14.65494548,47537174,889210823.17,0.4903,-1.2725
2022-07-25,sh.601225,14.6392044,15.19801274,14.60772224,14.93041438,35374388,670956633.54,0.3649,1.8797
2022-07-26,sh.601225,14.89106168,15.6230219,14.84383844,15.33968246,33337819,648170425.93,0.3439,2.7412
2022-07-27,sh.601225,15.35542354,15.59153974,15.1114368,15.27671814,30272842,590853538.22,0.3123,-0.4105
2022-07-28,sh.601225,15.4262584,15.48135218,15.17440112,15.32394138,23015501,447054683.53,0.2374,0.3091
2022-07-29,sh.601225,15.32394138,15.60728082,14.97763762,15.04060194,32895770,636863507.49,0.3393,-1.849
2022-08-01,sh.601225,15.01699032,15.43412894,14.73365088,15.3869057,43616053,838887575.36,0.4499,2.3025
2022-08-02,sh.601225,15.0327314,15.3869057,14.92254384,15.08782518,33934148,653495587.47,0.35,-1.9437
2022-08-03,sh.601225,15.19801274,15.43412894,15.00911978,15.18227166,34156588,662451372.48,0.3523,0.626
2022-08-04,sh.601225,15.1901422,15.1901422,14.70216872,14.97763762,34544837,655102680.0,0.3563,-1.3478
2022-08-05,sh.601225,14.9146733,15.09569572,14.33225334,14.5998517,60380921,1117304143.0,0.6228,-2.5223
2022-08-08,sh.601225,14.4817936,15.83552648,14.4030882,15.6623746,56215511,1096609266.0,0.5798,7.2776
2022-08-09,sh.601225,15.67024514,16.20544186,15.56792812,16.04016052,43675284,888856886.0,0.4505,2.4121
2022-08-10,sh.601225,15.90636134,16.27627672,15.59941028,15.75682108,22437659,450721727.0,0.2314,-1.7664
2022-08-11,sh.601225,15.9378435,15.9771962,15.55218704,15.76469162,21265252,426781166.0,0.2193,0.05
2022-08-12,sh.601225,15.7804327,16.54387508,15.7804327,16.45729914,41409615,858736392.0,0.4271,4.3934
2022-08-15,sh.601225,16.4887813,17.0003664,16.48091076,16.5674867,45797253,971034580.12,0.4724,0.6695
2022-08-16,sh.601225,16.50452238,16.77999128,16.24479456,16.49665184,25820086,539989288.99,0.2663,-0.4276
2022-08-17,sh.601225,16.49665184,16.69341534,16.26840618,16.46516968,24188957,506165238.18,0.2495,-0.1908
2022-08-18,sh.601225,16.4100759,16.6068394,16.08738376,16.1739597,30728020,634734722.61,0.3169,-1.7686
2022-08-19,sh.601225,16.38646428,16.78786182,16.14247754,16.59109832,38014752,798177699.41,0.3921,2.5791
2022-08-22,sh.601225,16.77999128,17.26796476,16.77999128,17.02397802,61436415,1330026856.51,0.6337,2.6091
2022-08-23,sh.601225,16.9610137,17.67723284,16.8429556,17.5119515,57694768,1275483894.96,0.5951,2.8664
2022-08-24,sh.601225,17.61426852,18.03140714,17.2758353,17.45685772,72031837,1609999553.73,0.743,-0.3146
2022-08-25,sh.601225,17.52769258,18.89716654,17.38602286,18.5744744,104588561,2423756812.98,1.0788,6.4022
2022-08-26,sh.601225,18.42493414,18.42493414,17.60639798,17.81890256,70052366,1600002094.21,0.7226,-4.0678
2022-08-29,sh.601225,17.7874204,18.28326442,17.30731746,18.17307686,54924394,1247433818.74,0.5665,1.9876
2022-08-30,sh.601225,18.0235366,18.15733578,17.17351828,17.26796476,67754676,1502223471.06,0.6989,-4.9805
2022-08-31,sh.601225,17.18925936,17.708715,17.16564774,17.315188,61903016,1372354745.65,0.6385,0.2735
2022-09-01,sh.601225,17.4725988,19.0467068,17.18138882,18.50363954,94030344,2216183581.27,0.9699,6.8636
2022-09-02,sh.601225,18.4170636,18.52725116,17.85038472,18.18881794,52192069,1204713029.6,0.5383,-1.7014
2022-09-05,sh.601225,18.47215738,19.51106866,18.19668848,19.30643462,80911973,1960479438.2,0.8346,6.1445
2022-09-06,sh.601225,19.42449272,19.96755998,19.14902382,19.69209108,70606308,1755946867.24,0.7283,1.9976
2022-09-07,sh.601225,19.4402338,19.86524296,19.36939894,19.65273838,44176197,1102153971.59,0.4557,-0.1998
2022-09-08,sh.601225,19.39301056,19.6369973,18.889296,19.4795865,45819604,1130313268.11,0.4726,-0.8811
2022-09-09,sh.601225,19.45597488,19.77079648,19.15689436,19.69996162,35226239,874648256.08,0.3633,1.1313
2022-09-13,sh.601225,19.69996162,19.7550554,18.99948356,19.26708192,33895776,830789746.08,0.3496,-2.1974
2022-09-14,sh.601225,19.0467068,19.48745704,18.91290762,19.15689436,32745660,799384751.7,0.3378,-0.5719
2022-09-15,sh.601225,19.37726948,19.81801972,18.76336736,19.10967112,48194891,1176761600.45,0.4971,-0.2465
2022-09-16,sh.601225,18.889296,19.2041176,17.65362122,17.80316148,130815960,3015999000.15,1.3493,-6.8369
2022-09-19,sh.601225,17.97631336,18.2596528,17.81103202,18.04714822,50591191,1160689316.62,0.5218,1.3705
2022-09-20,sh.601225,18.19668848,18.54299224,17.708715,18.0628893,37567314,866460849.85,0.3875,0.0872
2022-09-21,sh.601225,18.00779552,18.4170636,17.9448312,18.0628893,38524593,888248072.68,0.3974,0.0
2022-09-22,sh.601225,17.9448312,18.80272006,17.88186688,18.70827358,46026428,1080341344.63,0.4747,3.573
2022-09-23,sh.601225,18.47215738,18.63743872,18.102242,18.18881794,44109911,1025127817.93,0.455,-2.7766
2022-09-26,sh.601225,17.88186688,18.35409928,17.69297392,17.7874204,32611234,745662786.16,0.3364,-2.2068
2022-09-27,sh.601225,17.7480677,17.8661258,16.921661,17.8267731,50817333,1128795396.13,0.5242,0.2212
2022-09-28,sh.601225,18.11798308,18.2596528,17.5513042,17.68510338,39664524,894911770.23,0.4091,-0.7947
2022-09-29,sh.601225,17.99205444,18.36984036,17.73232662,18.00779552,37542044,861996308.0,0.3872,1.8247
2022-09-30,sh.601225,18.0235366,18.1809474,17.84251418,17.92121958,30767670,703150095.25,0.3174,-0.4808
2022-10-10,sh.601225,18.03140714,18.7318852,18.03140714,18.19668848,45919510,1071625738.76,0.4736,1.5371
2022-10-11,sh.601225,18.20455902,18.22817064,17.5119515,17.73232662,36988711,835554105.15,0.3815,-2.5519
2022-10-12,sh.601225,17.55917474,17.81890256,17.42537556,17.77954986,40679228,910479016.89,0.4196,0.2663
2022-10-13,sh.601225,17.52769258,17.61426852,16.73276804,17.01610748,66607652,1443136970.18,0.687,-4.2939
2022-10-14,sh.601225,17.12629504,17.52769258,16.7642502,17.21287098,51351312,1121886904.42,0.5297,1.1563
2022-10-17,sh.601225,16.90591992,17.1971299,16.134607,16.97675478,75350126,1594300675.14,0.7772,-1.3717
2022-10-18,sh.601225,16.9610137,17.33092908,16.6461921,16.921661,43742734,940179944.1,0.4512,-0.3245
2022-10-19,sh.601225,16.7642502,17.38602286,16.65406264,17.06333072,53610874,1170065669.96,0.553,0.8372
2022-10-20,sh.601225,16.90591992,17.17351828,16.57535724,16.8429556,55925062,1198541389.82,0.5768,-1.2915
2022-10-21,sh.601225,16.70128588,17.40963448,16.6855448,17.01610748,39333991,854485649.53,0.4057,1.028
2022-10-24,sh.601225,17.02397802,17.17351828,16.51239292,16.57535724,49207371,1047679265.27,0.5076,-2.5902
2022-10-25,sh.601225,16.69341534,16.87443776,16.18183024,16.30775888,45639824,951801829.96,0.4708,-1.6144
2022-10-26,sh.601225,16.31562942,16.6068394,15.84339702,16.14247754,57893673,1188336590.33,0.5971,-1.0135
2022-10-27,sh.601225,16.2133124,16.7642502,16.1739597,16.62258048,49149338,1035148220.68,0.507,2.9742
2022-10-28,sh.601225,16.63832156,17.57491582,16.34711158,16.85082614,63180411,1363595293.38,0.6517,1.3731
2022-10-31,sh.601225,16.65406264,16.86656722,15.5049638,15.63089244,105932460,2148324921.5,1.0927,-7.2396
2022-11-01,sh.601225,15.60728082,15.8591381,14.6392044,15.2294949,151594769,2908304224.27,1.5636,-2.568
2022-11-02,sh.601225,15.20588328,15.96932566,15.00124924,15.74108,78798602,1561453980.03,0.8128,3.3592
2022-11-03,sh.601225,15.5836692,15.95358458,15.44199948,15.61515136,46795041,933849156.99,0.4827,-0.8
2022-11-04,sh.601225,15.5836692,16.83508506,15.5836692,16.41794644,67418208,1397542688.85,0.6954,5.1411
2022-11-07,sh.601225,16.36285266,16.9610137,16.3313705,16.89017884,55059751,1168865861.78,0.5679,2.8763
2022-11-08,sh.601225,17.21287098,17.67723284,16.7248975,16.85869668,55897390,1209291894.85,0.5766,-0.1864
2022-11-09,sh.601225,16.85869668,16.8823083,16.1739597,16.2920178,51660491,1078004695.48,0.5329,-3.3613
2022-11-10,sh.601225,16.1739597,16.2133124,15.64663352,16.134607,49591924,1004197069.09,0.5115,-0.9662
2022-11-11,sh.601225,16.3707232,16.53600454,15.90636134,16.44155806,64197227,1331412189.39,0.6622,1.9024
2022-11-14,sh.601225,16.44155806,16.8036029,15.48135218,15.74108,91267079,1843770135.94,0.9414,-4.2604
2022-11-15,sh.601225,15.59153974,15.80404432,15.4262584,15.80404432,50794533,1013286174.91,0.5239,0.4
2022-11-16,sh.601225,15.8591381,16.18970078,15.80404432,16.04803106,49057652,997789202.05,0.506,1.5438
2022-11-17,sh.601225,15.8984908,15.8984908,14.954026,15.13504842,101932787,1970301251.85,1.0514,-5.6891
2022-11-18,sh.601225,15.07995464,15.36329408,14.85170898,15.17440112,53611557,1029999850.66,0.553,0.26
2022-11-21,sh.601225,14.94615546,15.0327314,14.73365088,14.96976708,59810437,1132913662.03,0.6169,-1.3485
2022-11-22,sh.601225,14.94615546,15.48135218,14.93041438,15.26097706,51603532,998200070.23,0.5323,1.9453
2022-11-23,sh.601225,15.30032976,15.63876298,15.22162436,15.37116462,43446799,851047497.31,0.4481,0.722
2022-11-24,sh.601225,15.37903516,15.89062026,15.15866004,15.6230219,56033192,1109409611.82,0.578,1.6385
2022-11-25,sh.601225,15.56792812,16.26053564,15.56005758,16.19757132,75260406,1533512873.67,0.7763,3.6776
2022-11-28,sh.601225,15.80404432,16.134607,15.49709326,15.71746838,72630888,1453052925.56,0.7492,-2.964
2022-11-29,sh.601225,15.85126756,15.8984908,15.44987002,15.77256216,64469360,1284816714.04,0.665,0.3505
2022-11-30,sh.601225,15.63089244,16.26840618,15.6230219,15.87487918,83163334,1691825107.8,0.8578,0.6487
2022-12-01,sh.601225,16.00867836,16.07951322,15.37903516,15.43412894,103372573,2054246261.32,1.0662,-2.7764
2022-12-02,sh.601225,15.347553,15.39477624,15.05634302,15.08782518,75878740,1458820305.4,0.7827,-2.2438
2022-12-05,sh.601225,15.24523598,15.5836692,15.1507895,15.53644596,77252555,1511738155.13,0.7968,2.9734
2022-12-06,sh.601225,15.45774056,15.7804327,15.22162436,15.69385676,56444177,1110677224.92,0.5822,1.0132
2022-12-07,sh.601225,15.65450406,15.6623746,15.1114368,15.26097706,67935175,1320828759.64,0.7007,-2.7583
2022-12-08,sh.601225,15.23736544,15.52857542,15.1114368,15.36329408,46113253,899751478.82,0.4756,0.6704
2022-12-09,sh.601225,15.36329408,15.48922272,15.09569572,15.48922272,89512103,1736257449.96,0.9233,0.8197
2022-12-12,sh.601225,15.33968246,15.44987002,14.7572625,14.86745006,114914149,2181680905.61,1.1853,-4.0142
2022-12-13,sh.601225,14.84383844,15.08782518,14.76513304,14.954026,55511155,1053302164.14,0.5726,0.5823
2022-12-14,sh.601225,14.97763762,15.18227166,14.88319114,15.12717788,59620716,1141327575.18,0.615,1.1579
2022-12-15,sh.601225,15.05634302,15.13504842,14.81235628,14.8753206,44232680,836770859.39,0.4562,-1.6649
2022-12-16,sh.601225,14.80448574,15.1507895,14.80448574,15.04847248,42250613,807571039.48,0.4358,1.164
2022-12-19,sh.601225,14.96189654,15.1114368,14.62346332,14.69429818,39191294,737697907.34,0.4042,-2.3536
2022-12-20,sh.601225,14.6392044,14.81235628,14.4817936,14.60772224,32694718,606876798.3,0.3372,-0.5892
2022-12-21,sh.601225,14.60772224,14.64707494,14.45818198,14.53688738,22810810,421513212.96,0.2353,-0.4849
2022-12-22,sh.601225,14.65494548,14.7179098,14.25354794,14.25354794,36789212,674449764.48,0.3795,-1.9491
2022-12-23,sh.601225,14.25354794,14.46605252,14.0095612,14.41882928,30429364,552102598.46,0.3139,1.1596
2022-12-26,sh.601225,14.41882928,14.78874466,14.38734712,14.7179098,35568102,660462533.52,0.3669,2.0742
2022-12-27,sh.601225,14.84383844,15.09569572,14.76513304,14.8359679,34374004,650517628.63,0.3546,0.8021
2022-12-28,sh.601225,14.73365088,14.9146733,14.61559278,14.69429818,28472471,532536360.96,0.2937,-0.9549
2022-12-29,sh.601225,14.61559278,14.67068656,14.37947658,14.46605252,30660783,564736173.89,0.3163,-1.5533
2022-12-30,sh.601225,14.4817936,14.70216872,14.41882928,14.62346332,26501674,491217587.3,0.2734,1.0881
